Date,ret,equity,spy_equity
2018-12-28,0.002745176808525888,1.542540052867495,2.2339160204112374
2018-12-31,0.006562082974404652,1.5526623286857542,2.253482264901296
2019-01-02,0.0032268513939465457,1.5576725392854023,2.2558267947221395
2019-01-03,-0.0057417724099534774,1.5487287380755912,2.201996615163981
2019-01-04,0.009801450600872178,1.5639085262959902,2.2757544615734724
2019-01-07,0.0022445464110124216,1.5674187915658395,2.2936976519411405
2019-01-08,0.003131361453807298,1.572326946351722,2.3152480686872865
2019-01-09,0.001429523529909413,1.5745746247182422,2.3260682266848365
2019-01-10,-0.0016568023717241029,1.5719658657455524,2.334273548659529
2019-01-11,0.00220715440779171,1.5754354371350308,2.335174822855889
2019-01-14,-0.00487845806851887,1.567749741415309,2.320928301774287
2019-01-15,0.0035815685865630722,1.5733647446407544,2.347528287840664
2019-01-16,0.0016809395012709395,1.576009475589928,2.3532089772690292
2019-01-17,0.0037644880707214633,1.5819423444601304,2.371061964160168
2019-01-18,0.003630916106199982,1.5876862443977104,2.4026207076150916
2019-01-22,-0.003037001340967403,1.582864439144439,2.370160081508654
2019-01-23,0.0007895512372743623,1.5841141917208033,2.3751194473523554
2019-01-24,0.003652612305789104,1.589900346711258,2.376381839682413
2019-01-25,0.001560318100700819,1.5923810970005423,2.396489913486806
2019-01-28,-0.004186240355120375,1.5857150069915478,2.378275352120605
2019-01-29,0.001984451746090862,1.5888617819059747,2.3751194473523554
2019-01-30,0.007167849992777168,1.6002505048179334,2.4127201504831306
2019-01-31,0.008050203120648566,1.6131328464256383,2.4339096012093675
2019-02-01,-0.0032124194614809383,1.6079507870758263,2.4350814858353176
2019-02-04,0.008689675171553429,1.621923357107359,2.4522133012555796
2019-02-05,0.007008168978365066,1.6332900700639243,2.4624926947353134
2019-02-06,-0.0020790096413537897,1.629894444261134,2.4592464343767446
2019-02-07,-0.009801648536216668,1.6139187917673543,2.435802657306195
2019-02-08,0.0020666286420367324,1.617254162568342,2.438778307235173
2019-02-11,-0.0009423830690193904,1.6157300896272366,2.440130750927972
2019-02-12,0.011887292478676656,1.6349367457692339,2.471509087429836
2019-02-13,0.0007862346086433889,1.6362221896217004,2.4795344587928336
2019-02-14,0.0008949727682660869,1.6376865639242446,2.474033567862375
2019-02-15,0.0056234432490733285,1.6468960013762426,2.5009937593797194
2019-02-19,0.001984197161488815,1.6501637677474408,2.505322005115285
2019-02-20,5.4193069543159115e-05,1.650253195187264,2.510370965980362
2019-02-21,-0.004340788069381586,1.6430897958061366,2.501445537331312
2019-02-22,0.006864000104518129,1.6543679643362825,2.516954146515394
2019-02-25,0.0021533627029006646,1.657930418607558,2.520379901144293
2019-02-26,0.001084675605660195,1.6597287352885037,2.518576896410208
2019-02-27,-0.0020044181325562824,1.6564019449163667,2.5174962800573066
2019-02-28,-0.002371125435631343,1.6524744081331464,2.5128064598466775
2019-03-01,0.005142268115742039,1.660971874594169,2.5284954759838207
2019-03-04,-0.0002539591644527883,1.6605500555647175,2.5192992847913915
2019-03-05,0.0002338768937010989,1.6609384198535482,2.5158723132521854
2019-03-06,-0.004906772080062513,1.6527885735883077,2.5006332497011745
2019-03-07,-0.00934109365433246,1.6373497207316088,2.4797145615183167
2019-03-08,-0.0011152884157906878,1.6355236035554788,2.474755043560828
2019-03-11,0.016441368293881518,1.6624138494748708,2.510641728523741
2019-03-12,0.005102960883557533,1.6708970823210254,2.5201095949422796
2019-03-13,0.006314795826645957,1.681448456243221,2.5367914577764092
2019-03-14,-0.0019086708862490595,1.6782391245280612,2.5351682515402305
2019-03-15,0.007674027846337205,1.691117978302502,2.5476931487645498
2019-03-18,0.0024718235396634586,1.6952981235296183,2.5569299543384854
2019-03-19,0.0018760662762738734,1.6984786151674025,2.5575648772913304
2019-03-20,0.0024580221745102663,1.7026535132664156,2.5498663984596375
2019-03-21,0.012931262652386397,1.7246709730524719,2.578666406247864
2019-03-22,-0.017750291297149487,1.6940575608890522,2.5290368489567916
2019-03-25,-0.0012183878483071388,1.691993541742532,2.5271349702602364
2019-03-26,0.004975678410731416,1.700412357479277,2.5459727418175744
2019-03-27,-0.00457937415043837,1.6926255330843505,2.5326597430554765
2019-03-28,0.0028656195612849085,1.697475953921887,2.5422594921285713
2019-03-29,0.006344678636539491,1.7082458933427749,2.5582898516069186
2019-04-01,0.010104468174611365,1.7255068096064676,2.588628338251176
2019-04-02,0.0025961230023674987,1.7299864375256286,2.589896054563828
2019-04-03,0.003079519395399004,1.735313964313766,2.593971791410625
2019-04-04,0.0008487029936158214,1.7367867304701423,2.6008549403364127
2019-04-05,0.004686021794206584,1.7449253509410143,2.6134429647829243
2019-04-08,0.0014154246444015755,1.7473951612853773,2.615436263866317
2019-04-09,-0.0033692675597814716,1.7415077194543394,2.60203199683117
2019-04-10,0.00447867700608796,1.7493073700333843,2.61090844484035
2019-04-11,-0.0020758195927936523,1.7456761235208507,2.6101825578420326
2019-04-12,0.0039511501259608586,1.752573551956187,2.627842968677037
2019-04-15,0.00014039999193165545,1.752819613268741,2.626123170185215
2019-04-16,0.0016579166214235335,1.7557256420399363,2.627842968677037
2019-04-17,0.001382400140397246,1.7581527574139915,2.6214134230683035
2019-04-18,0.0018682563265678322,1.7614374374261026,2.626574643909231
2019-04-22,0.0014944316075715383,1.764069785207352,2.628840226673887
2019-04-23,0.010507114567068314,1.7826050685448291,2.652477796710878
2019-04-24,-0.0017889843131139245,1.779416016040725,2.646590384644056
2019-04-25,0.002103000312335527,1.7831581284782334,2.6449606375149757
2019-04-26,0.0022738604262859566,1.7872127811803902,2.6572785078732615
2019-04-29,0.0010243430102821044,1.789043500100679,2.6614439918552235
2019-04-30,-0.004024815935295068,1.7818429293125377,2.662801759530618
2019-05-01,-0.0038745967636303613,1.7749390064653259,2.6427869314785233
2019-05-02,-0.003715623967129937,1.7683440005527093,2.6370808390474925
2019-05-03,0.012751356912072045,1.7908927860470782,2.662892115120937
2019-05-06,-0.004699239386622638,1.7824769521296675,2.65193444625866
2019-05-07,-0.016278344874665833,1.7534611775717575,2.607647125216729
2019-05-08,-0.0023439038535152997,1.7493512331606575,2.6040246874594093
2019-05-09,-0.003792702159070707,1.7427164649616762,2.596145801674656
2019-05-10,0.002161891028279173,1.7464840280521114,2.6091865167554906
2019-05-13,-0.028297274923686885,1.6970632893604929,2.543618172486697
2019-05-14,0.00904637956268047,1.712415568017939,2.5666205153432657
2019-05-15,0.010777579953258657,1.7308712637154569,2.5816548337350698
2019-05-16,0.008527038929347001,1.7456304703628467,2.6055637747705935
2019-05-17,-0.007953017913376804,1.7317474399619146,2.5887193022966484
2019-05-20,-0.012446916641596636,1.7101925239324103,2.571602241913863
2019-05-21,0.008849507288750088,1.7253268851381158,2.594786817088954
2019-05-22,-0.0030963461766491964,1.7199846758338484,2.586817575713882
2019-05-23,-0.012000585376484841,1.6993438528852587,2.555210460074242
2019-05-24,0.0004737433320759288,1.7001489057044672,2.5610066038680146
2019-05-28,-0.004472119491809916,1.692545636644287,2.5371880184228095
2019-05-29,-0.006747606748762049,1.6811250042838783,2.520161009402766
2019-05-30,0.004147305953065703,1.6880971440219925,2.527044614669919
2019-05-31,-0.012755843247950538,1.666564041465535,2.492991965653928
2019-06-03,-0.012759169378322988,1.6453000685806536,2.486652167180359
2019-06-04,0.019465806695197253,1.6773271616712393,2.5406286802029725
2019-06-05,0.005383151310288559,1.6863564675793725,2.5626366552246718
2019-06-06,0.006768326819214269,1.6977702792856453,2.579300720745557
2019-06-07,0.015223828220022991,1.7236168423745504,2.6051119968190015
2019-06-10,0.00631925751019747,1.7345088210504287,2.6170660109953983
2019-06-11,0.0008719192840333655,1.7360211727398287,2.616432913408014
2019-06-12,-0.0037403400046334017,1.7295278632985394,2.611812609198691
2019-06-13,0.00507111461256405,1.7382984973189495,2.6225910880182153
2019-06-14,-0.0023637847750314126,1.734189533796527,2.619693016121329
2019-06-17,0.00399528048226724,1.7411181073934563,2.6206893614354487
2019-06-18,0.011871404764339576,1.761787625188845,2.6481297761828198
2019-06-19,0.00300651378361349,1.767084463967775,2.6541075438399604
2019-06-20,0.008150790262003833,1.781487598808822,2.6794655208239275
2019-06-21,-0.0031566495512200957,1.7758640667795378,2.6755707993853446
2019-06-24,0.0010488338179857149,1.7777266530689217,2.672294572610458
2019-06-25,-0.012058269121464312,1.7562903466618165,2.6460841499562124
2019-06-26,0.0014326817861744444,1.758806551852713,2.643446192637516
2019-06-27,0.004316060402516239,1.7663976671668506,2.652820052734814
2019-06-28,0.001804338889305792,1.769584847171699,2.666470439879617
2019-07-01,0.009659614999988462,1.7866783555051908,2.6906781323955884
2019-07-02,0.004305872051822926,1.7943715639017577,2.697685406172723
2019-07-03,0.007532829183143183,1.807888258383719,2.71925301177696
2019-07-05,-0.0038234208900173707,1.8009759406497976,2.7161599300033252
2019-07-08,-0.005221003824756593,1.7915730383753705,2.701234829311603
2019-07-09,0.003210133757327899,1.7973242274645778,2.704601107449231
2019-07-10,0.0060498328952627856,1.8081977386993457,2.7175237822302556
2019-07-11,-0.0022711334808340855,1.8040910802750172,2.7238952203718143
2019-07-12,0.004655965834563591,1.8124908667072184,2.736089878561484
2019-07-15,0.003002066482868229,1.817932084788665,2.7369998232437838
2019-07-16,-0.0043467908043893465,1.8100299143195013,2.72817266010205
2019-07-17,-0.002604806004977567,1.805315137529493,2.709606259543245
2019-07-18,0.0015197832066148973,1.808058825158158,2.7195262081409535
2019-07-19,-0.006075781913049309,1.7970734540505326,2.7044194835858635
2019-07-22,0.0056393960270862626,1.8072078629476873,2.7110635096362623
2019-07-23,0.004551869654911522,1.8154340375791564,2.7304473696940104
2019-07-24,0.006009115571113314,1.8263431905227023,2.743278471974409
2019-07-25,-0.007630899201655773,1.8124065497281932,2.73017386910244
2019-07-26,0.008058211828996834,1.8270113056261643,2.7484658563869444
2019-07-29,-0.002417546800974372,1.8225944202889037,2.7434610085205073
2019-07-30,-0.0027200029273246446,1.8176369581303924,2.7367272353349437
2019-07-31,-0.009460687921966728,1.8004408621140877,2.70678576567845
2019-08-01,-0.0027039131759123477,1.7955726263445664,2.6832151257083616
2019-08-02,-0.009691613015668591,1.7781706313085073,2.6630125892413625
2019-08-05,-0.027447662194543032,1.729364004496094,2.582926809233799
2019-08-06,0.013116896668089705,1.7520478934445831,2.619147231848495
2019-08-07,0.003437514500433375,1.7580705834837524,2.6206945333042544
2019-08-08,0.018387177794806128,1.7903965398780868,2.672112644519513
2019-08-09,-0.0077573461347950476,1.776507814199713,2.653911621280481
2019-08-12,-0.007443603898451234,1.763284193708307,2.6216047822141313
2019-08-13,0.016666440321049428,1.7926718644917963,2.662374928240326
2019-08-14,-0.023243603691335997,1.7510037101249405,2.5836545215975777
2019-08-15,0.0014874314505698544,1.753608208113445,2.5904801715113446
2019-08-16,0.012389728584094846,1.7753349378548113,2.6287024115815845
2019-08-19,0.010743880731059332,1.794408924684806,2.660373110784782
2019-08-20,-0.005348241695313635,1.7848119920553638,2.639987733544108
2019-08-21,0.0065742531005454725,1.7965457978280246,2.6614637666477194
2019-08-22,-0.0029131707750380998,1.7913121531137746,2.660646002921199
2019-08-23,-0.02406543242158766,1.7482034515470464,2.5923006693310975
2019-08-26,0.0113891100500617,1.7681139330466131,2.620967121213095
2019-08-27,-0.00027919127763387404,1.7676202910586436,2.610683620661074
2019-08-28,0.004186867342126019,1.7750210827285562,2.629067180446204
2019-08-29,0.01198483607564769,1.7962944194358765,2.6626478203767423
2019-08-30,-0.0015210846261021855,1.7935621036105194,2.661463766647718
2019-09-03,-0.007245717236036298,1.780566459762487,2.6459028303204204
2019-09-04,0.011809544689811904,1.8015941389422323,2.675934351339656
2019-09-05,0.011865113360592396,1.8229702576305609,2.710335188817329
2019-09-06,0.00055558640727211,1.8239830751265618,2.7124279703183456
2019-09-09,-0.003507540984065271,1.817585379736314,2.7137933436831605
2019-09-10,-0.00414681113762834,1.810048196440033,2.7131562911372775
2019-09-11,0.007260752302340361,1.8231905080496822,2.732449187149554
2019-09-12,0.002536197564798648,1.8278144793763618,2.7419137070647475
2019-09-13,-0.005199508140114637,1.818310743112225,2.740094121927725
2019-09-16,-0.001824428673167785,1.814993364855762,2.7316299022851496
2019-09-17,0.004268209534376027,1.8227401368404685,2.7385474289271188
2019-09-18,0.00047453405364442265,1.823605089106344,2.7401856944283507
2019-09-19,0.0013785358528321072,1.8261189941030844,2.7400031578822523
2019-09-20,-0.005896026899730746,1.8153521473917433,2.727057057577812
2019-09-23,0.00017377226552685527,1.8156676052471246,2.726416658528584
2019-09-24,-0.008527487805728894,1.8001845218841228,2.7050233753258706
2019-09-25,0.006308063555880545,1.8115402002604803,2.7210230078189577
2019-09-26,-0.001915803834517745,1.8080696445984383,2.7153546396074537
2019-09-27,-0.008605982770512497,1.7925094283891374,2.700726160803141
2019-09-30,0.0071436490819545536,1.8053144867216444,2.7132515143688254
2019-10-01,-0.006205089803232174,1.7941123482084607,2.6809781403359265
2019-10-02,-0.012804958431646647,1.7711388141679474,2.633619337678316
2019-10-03,0.010028192109511915,1.7889001344490367,2.6551957658822807
2019-10-04,0.012726841048570602,1.8116671821119361,2.6911265638438344
2019-10-07,-0.004477248025273073,1.8035558987983735,2.679515414146526
2019-10-08,-0.011034397602151354,1.783654745913327,2.6379165522010455
2019-10-09,0.00608031299696264,1.794499925046998,2.662967259332414
2019-10-10,0.0022481931548036715,1.7985343074947844,2.6809781403359265
2019-10-11,0.0064882925989881695,1.810203724331129,2.7087717632999975
2019-10-14,0.0014407748390020448,1.812811820310613,2.7057544341929938
2019-10-15,0.00638343013450939,1.8243837779125784,2.7325425850156404
2019-10-16,-0.0014737781334513886,1.8216950409936674,2.728154406447439
2019-10-17,0.0015055114882039722,1.8244376238058875,2.736200313171872
2019-10-18,-0.00652436873302413,1.8125343200177755,2.724222569244483
2019-10-21,0.004659850310336414,1.8209804586314056,2.7426910085235487
2019-10-22,-0.003980752113598118,1.8137315868218877,2.7337318106134707
2019-10-23,0.001874393780581607,1.8171312340278711,2.7416852321545475
2019-10-24,0.005611518386694697,1.8273280993586558,2.746164678995798
2019-10-25,0.004310013673896288,1.8352039084535865,2.7574110598284873
2019-10-28,0.004692780173084704,1.843816116968745,2.7729528298184447
2019-10-29,-0.004561053805663993,1.8354063724515002,2.7721295899955414
2019-10-30,0.006802623283070498,1.8478919505746347,2.7806330549955276
2019-10-31,0.002927552773367295,1.8533017517794224,2.7732269388651685
2019-11-01,0.006614493147097658,1.8655604035160716,2.798918045045765
2019-11-04,0.0017982151592204182,1.8689150825141154,2.8101635131957234
2019-11-05,-0.0021855067816002396,1.864830555927046,2.8070549158156703
2019-11-06,-7.98129787177148e-05,1.8646817182455735,2.8076950106373215
2019-11-07,-0.0010134172203510212,1.8627920176818298,2.817569325098505
2019-11-08,0.00201878869476679,1.8665526011478275,2.8245169702705812
2019-11-11,-0.001046695298391373,1.864598889316006,2.8191224068782246
2019-11-12,0.003074610599922099,1.8703318048257,2.8250654925916066
2019-11-13,0.0015261933606330069,1.8731862928084058,2.825979696459982
2019-11-14,0.0018971762689370508,1.87674005739042,2.83009467866419
2019-11-15,0.005591160511166546,1.8872332122890256,2.8505740622261047
2019-11-18,0.0009864110194178763,1.8890947999258387,2.8526768832371565
2019-11-19,0.0025141677954677215,1.8938443012343977,2.8518530349591
2019-11-20,-0.0022526866311952404,1.8895780634954418,2.841248270085946
2019-11-21,-0.002929330228623836,1.8840428653547001,2.836677250744069
2019-11-22,0.0010852105160795735,1.886087448484928,2.8429851053220703
2019-11-25,0.009177848625645307,1.903397673581852,2.865019700256742
2019-11-26,0.002773661145016126,1.9086770537525803,2.871510091380842
2019-11-27,0.004463460209596908,1.9171963578349758,2.8843092497656735
2019-11-29,-0.003908390352729296,1.9097032060857257,2.8736126081643167
2019-12-02,-0.010580784015266307,1.8894970489288712,2.8492023000821765
2019-12-03,-0.0018285081260037781,1.8860420882208446,2.83009467866419
2019-12-04,0.0022037856935248294,1.8901985207922514,2.8475561246639476
2019-12-05,0.0005476103915349187,1.8912336131443013,2.852676883237157
2019-12-06,0.007048385446098835,1.9045637566183604,2.8787327582823727
2019-12-09,-0.00290815757487825,1.8990249851027121,2.869682596326822
2019-12-10,-0.0007053008721113367,1.897685601124558,2.866481513763413
2019-12-11,0.0053182285412724595,1.9077779268508204,2.8746189929884727
2019-12-12,0.0027809275974186873,1.913083319137346,2.899395591073117
2019-12-13,0.004426492181446891,1.921551567491964,2.901133034764395
2019-12-16,0.005507387509874142,1.9321342965943484,2.9210632875501314
2019-12-17,0.00010678684547395305,1.932340623120914,2.921702773916629
2019-12-18,-0.0012042904681553402,1.9300135237272602,2.9218856146903036
2019-12-19,0.004869278739009176,1.9394112975443456,2.9338624459349627
2019-12-20,0.003542940118790349,1.9462825156372505,2.946724883655775
2019-12-23,0.0015857132488858391,1.9493687616083715,2.951226843337711
2019-12-24,0.000897437369345951,1.9511181979816745,2.9513187200659137
2019-12-26,0.006805801113269805,1.9643971203856194,2.967029336361012
2019-12-27,-0.0003323094045525986,1.9637443327482391,2.966294018307813
2019-12-30,-0.005774553770191516,1.9524045855078755,2.9499408733704486
2019-12-31,-0.0004578729072089631,1.9515106323442608,2.9571069539426884
2020-01-02,0.013921090551806767,1.978677788569939,2.9847621533593016
2020-01-03,-0.005438152975419984,1.96791743606663,2.9621604782214184
2020-01-06,0.004079720519239999,1.9759459892107212,2.973461924245514
2020-01-07,-0.0014981895374676004,1.9729856476030845,2.9651002292963304
2020-01-08,0.004988223652693867,1.9828273412768838,2.9809033307747854
2020-01-09,0.007321616355440555,1.9973448423687914,3.0011159067518203
2020-01-10,-0.001087508754046072,1.9951727123678666,2.992479190073182
2020-01-13,0.008273860956954525,2.0116804939751085,3.0130592729630274
2020-01-14,-0.002069011898886616,2.0075183030963157,3.008465740780465
2020-01-15,0.001742383691517711,2.0110161702480545,3.015264314439894
2020-01-16,0.007474804138083978,2.026048122239178,3.040345748556522
2020-01-17,0.0026090605162191766,2.0313342043988727,3.049810268471716
2020-01-21,0.0006412872525219014,2.0326368731297655,3.043837064228228
2020-01-22,0.002093881440427713,2.036892973753541,3.044204875368616
2020-01-23,0.003180963964455484,2.0433722569025035,3.0476961910403215
2020-01-24,-0.0063246056638936905,2.0304487331530545,3.0205928604480787
2020-01-27,-0.014674518643324412,2.0006528753640858,2.972174737367945
2020-01-28,0.010819695498802505,2.0222993302743286,3.00332064400111
2020-01-29,0.00208511499960107,2.026516056941567,3.0008393638844817
2020-01-30,0.003005973097341601,2.032607709690064,3.0105789055291297
2020-01-31,-0.013238022978718213,2.005700002122467,2.9559131649312067
2020-02-03,0.01035565252950779,2.0264703344228807,2.9778707902889403
2020-02-04,0.014030278698385301,2.0549022779888437,3.0232569813383825
2020-02-05,0.0021808937654110515,2.0593838015554384,3.0581704422830156
2020-02-06,0.0067224499749562626,2.0732279061406302,3.06846033161415
2020-02-07,-0.0012602671431177792,2.0706150851303264,3.0521059697664783
2020-02-10,0.00927113946166539,2.089812046355998,3.074892006815921
2020-02-11,-0.0005283204170752039,2.0887079559840585,3.0802205528241053
2020-02-12,0.0061406503912002,2.101533981311075,3.100065013433175
2020-02-13,-0.0002402815004138763,2.1010290215728746,3.096757451217875
2020-02-14,0.002896174168774112,2.1071139675529986,3.1017197072235554
2020-02-18,0.0010338074915202207,2.1092923177581415,3.0937264318699134
2020-02-19,0.006687389238074927,2.1233979765038717,3.1085179766554067
2020-02-20,-0.004916323643089311,2.1129586648282976,3.0957471114352204
2020-02-21,-0.01194331131932685,2.087722941689384,3.0638674078867405
2020-02-24,-0.027612258642891845,2.030076195848758,2.9622520507220442
2020-02-25,-0.021807128336964313,1.9858060637120678,2.872489704178237
2020-02-26,0.0012932746012849637,1.9883742562573443,2.8619235762073405
2020-02-27,-0.03812849143663775,1.9125605454548051,2.7333904672722675
2020-02-28,0.0039629524848957655,1.9201399320209291,2.7219055720193435
2020-03-02,0.03743177505908375,1.992014178038301,2.8397821973932014
2020-03-03,-0.022498817012775243,1.9471962155597633,2.7584712929337423
2020-03-04,0.030875032459506683,2.0073159619201992,2.8744185070153416
2020-03-05,-0.02063753057058624,1.9658899173912454,2.7788691435050663
2020-03-06,-0.003721664759402247,1.9585735341648263,2.732930170948523
2020-03-09,-0.054632001678873776,1.8515727415581358,2.5195040299506015
2020-03-10,0.03187529395852443,1.9105921669808925,2.6498760424738257
2020-03-11,-0.04427302899426946,1.8260044645759235,2.5206984274172375
2020-03-12,-0.07709559293286723,1.6852275676813797,2.279524753933135
2020-03-13,0.06112386355051515,1.788235187579903,2.474393164858191
2020-03-16,-0.08804294737497174,1.6307936910657328,2.203635641234159
2020-03-17,0.041163129802088916,1.6979222634514992,2.3226144831188726
2020-03-18,-0.04050873388166017,1.6291415823295963,2.205013335815835
2020-03-19,0.009268251201387733,1.6442408757572533,2.2096996574093306
2020-03-20,-0.01885001860335655,1.6132469046608298,2.1144739920408027
2020-03-23,0.003009842720971415,1.618102524113953,2.0604106220450036
2020-03-24,0.05884836574528644,1.7133252132663823,2.2470907477396698
2020-03-25,-0.001859853920402457,1.7101386786515644,2.2807301035925365
2020-03-26,0.043374039640236166,1.7843143014896985,2.413901770391542
2020-03-27,-0.022050967316699206,1.7449684451448302,2.3420015375661776
2020-03-30,0.026369917120130537,1.7909831184205425,2.418059648684083
2020-03-31,-0.010412439290755318,1.772334615429221,2.382017807656986
2020-04-01,-0.010071940590788843,1.7544837664756192,2.274815158930011
2020-04-02,0.01292074890356183,1.777153010677626,2.3273078019466347
2020-04-03,-0.0043977321034031295,1.7693375678299097,2.293668293979979
2020-04-06,0.02443379521928133,1.812569199636047,2.447725640269756
2020-04-07,-0.005908802037277105,1.8018590870565319,2.4502215233100726
2020-04-08,0.008825135024046738,1.8177607367941113,2.5324708177302657
2020-04-09,0.007130470544065304,1.8307222261839802,2.5710077812287366
2020-04-13,-0.00917195333869394,1.813930927349311,2.547534798310811
2020-04-14,0.011479801242773924,1.8347544938634017,2.622668057595152
2020-04-15,0.007096040237129484,1.8477739855771105,2.5669420838919756
2020-04-16,0.008700732566092207,1.8638509728681991,2.57932536317928
2020-04-17,0.002565808613017497,1.8686332577477656,2.649007168514397
2020-04-20,-0.0023022984798554804,1.8643311062390453,2.6023368328631538
2020-04-21,-0.004825821255391816,1.855334177559469,2.5233222381536105
2020-04-22,0.0026189395563831043,1.860193185627389,2.57932536317928
2020-04-23,0.003148020349520841,1.8660491116297842,2.57914008858499
2020-04-24,0.006943850386466721,1.8790066774747405,2.6150912697941915
2020-04-27,-0.005547737992886326,1.8685824407412268,2.6527960187562436
2020-04-28,0.005024010184583183,1.877970217954244,2.640597709835652
2020-04-29,0.0072148030331487,1.891519403178903,2.709724299843054
2020-04-30,-0.011392370626763654,1.8699705130901743,2.684495011124086
2020-05-01,-0.014418567174928103,1.8430082176320488,2.6134268407213526
2020-05-04,0.005239556315194613,1.8526647629776982,2.620635208926772
2020-05-05,0.004529464875752832,1.8610563429481506,2.64484898599428
2020-05-06,-0.0026337364579108345,1.8561548110075017,2.6269199422089344
2020-05-07,0.01421296708460943,1.8825362782402906,2.658619238804354
2020-05-08,0.0035146423430909464,1.8891527199561988,2.7026087210485676
2020-05-11,0.0023623382077456894,1.8936155376068182,2.7031633279211293
2020-05-12,-0.009206271408339513,1.8761823990245612,2.6492846240644665
2020-05-13,-0.005226093070865096,1.8663772951893398,2.6024296222740873
2020-05-14,0.010706043888186684,1.8863588124235522,2.633574616224522
2020-05-15,0.0030173925137248845,1.892050697382358,2.6456798315066035
2020-05-18,0.0032350734197945843,1.8981716203023635,2.7262666743332065
2020-05-19,-0.00025490240372844173,1.8976877717936593,2.69826526393416
2020-05-20,0.01331735081802732,1.922959945593716,2.7441029287076186
2020-05-21,-0.0058139338475271226,1.9117799836785898,2.7251580690432364
2020-05-22,0.004388984813994377,1.9201707569946536,2.730333284352698
2020-05-26,-0.006539922515965354,1.907612989026486,2.7639732486607187
2020-05-27,0.002856751015449335,1.9130625643699717,2.8050978198139207
2020-05-28,-0.0021959958352712307,1.908861486946002,2.799922908732036
2020-05-29,0.01152468929370012,1.9308605224877653,2.8123986732026967
2020-06-01,-0.0006596537314596722,1.929586823139178,2.8237655281558105
2020-06-02,0.002767799047156753,1.934927531709669,2.8471457216628027
2020-06-03,-0.00217953444249041,1.9307102905105848,2.8850366579018747
2020-06-04,-0.009738337251580801,1.9119083825664953,2.87745926164576
2020-06-05,0.009482710795496481,1.9300384568258588,2.9512073727727923
2020-06-08,0.00635255514820977,1.9422991325610108,2.986879881521617
2020-06-09,0.008488804580928103,1.9587869303350276,2.9646064679391335
2020-06-10,0.012660545816560433,1.983586242011414,2.948064397676558
2020-06-11,-0.024569940698019092,1.934849645675787,2.778112529521488
2020-06-12,0.0013231261300665166,1.9374096957997309,2.811382248868506
2020-06-15,0.007633822860042479,1.952199538224795,2.8376276576940875
2020-06-16,0.004741619088083363,1.9614561248189892,2.892245938790025
2020-06-17,0.0033827038401488332,1.9680911499846978,2.880231383325839
2020-06-18,0.005598524106283932,1.9791095557312512,2.8813405970709622
2020-06-19,0.00013669895435668318,1.9793800979380771,2.8648736710198635
2020-06-22,0.00734364879672298,1.9939159702125573,2.883252667391341
2020-06-23,0.002614371163402742,1.9991288066273294,2.8965255081132977
2020-06-24,-0.008972222731162445,1.981192177705986,2.822639581893961
2020-06-25,0.006970100013171351,1.9950012853299097,2.8528992735958196
2020-06-26,-0.010757031620262557,1.9735409934211514,2.78513927386354
2020-06-29,0.005595697847555056,1.9845843325100998,2.8260740070087995
2020-06-30,0.010019953298443811,2.004469774838674,2.8622746548310016
2020-07-01,0.006293210145097298,2.0170843243612295,2.8823247732820088
2020-07-02,0.0046333818162692325,2.0264302461916066,2.898197847103135
2020-07-06,0.01385608313420781,2.0545086321485106,2.942937554551812
2020-07-07,0.0004955048020553725,2.0555266510416046,2.9125841607562903
2020-07-08,0.006988005238303036,2.069890682046555,2.934862137752426
2020-07-09,0.010002309451731894,2.090594369179641,2.918154263460478
2020-07-10,0.0025511779865208177,2.0959278475130363,2.9479503123352466
2020-07-13,-0.011538427439305684,2.0717441361264872,2.9224237932737154
2020-07-14,0.005231841236298518,2.0825831725289334,2.960295867403024
2020-07-15,-6.393956862658793e-05,2.082450013059253,2.987492595861354
2020-07-16,-0.003040282617838035,2.076118776482032,2.9776526591163517
2020-07-17,0.0004342396111666889,2.0770203094922675,2.9862860292916444
2020-07-20,0.01801035518058996,2.114428182983522,3.0104200987340226
2020-07-21,-0.00550534008737059,2.1027875367458764,3.016825001909033
2020-07-22,0.003905065702141057,2.1109990602345126,3.0339968232556473
2020-07-23,-0.011943609146662806,2.085786112550099,2.9977955669782914
2020-07-24,-0.005526372601991053,2.074259281324089,2.9784883722699043
2020-07-27,0.010424427656741477,2.0958822471435767,3.0002099170280174
2020-07-28,-0.0051912579464691,2.085001981773229,2.9811807863248534
2020-07-29,0.0069444785433689805,2.099481233298535,3.017845989656876
2020-07-30,0.004890863514065822,2.109749509460941,3.0070775503473874
2020-07-31,0.010931750836673271,2.1328127654261615,3.030840766373609
2020-08-03,0.006755668678403718,2.147221341822451,3.051911264117305
2020-08-04,0.007221695566703948,2.162727920667422,3.063699474264329
2020-08-05,-2.244151148619606e-05,2.162679385783949,3.0827283007399164
2020-08-06,0.010941483905610448,2.186342307476499,3.103335155656523
2020-08-07,-0.010595057116053748,2.163177885853541,3.105563318429229
2020-08-10,-0.004213212570636912,2.154063957592339,3.114845301798324
2020-08-11,-0.020849503721639028,2.109152793091869,3.0891332039149266
2020-08-12,0.011851324896525024,2.1341490480992142,3.1322023977392286
2020-08-13,0.0007546896862617768,2.13575966837476,3.1265401140792615
2020-08-14,-0.002292015628767647,2.1308644738355533,3.1266332077177714
